"كد شركت";"كد دوره";"Field3";"سر فصل";"زيرفصل";"ادامه زيرفصل"
10;16420;3;"بررسي خواص نانو مواد";;
10;16427;3;"شناخت پيچ و مهره هاي متريک";"انواع رزوه ها بر اساس استاندارد دين و ايزو- دنده ريز - دنده متوسط - دنده درشت";
10;16442;3;"آشنايي با انواع آمين";;
10;16449;3;"	آموزش هاي لازم براي نيروهاي فروش با نگرش مهندسي فروش";;
10;16460;3;"آشنايي با بازارهاي بين المللي پول";;
10;16466;3;"آشنايي با ساختار و فرايند مديريت استراتژيک منابع انساني";;
10;16468;3;"افرادچگونه فكرمي كنند";;
10;16483;3;"ابزاروجود و جرات مندي (-چگونگي مطرح كردن خودـراههاي ابرازوجودـخوداتكايي)";;
10;16520;3;"ـ كوره گرافيتي GTA و استفاده از آن در جذب  اتمي";;
10;16524;3;"معادلات  رفتاري  اتان";;
10;16531;3;"تعاريف و روابط مربوط به متغيرناحيه ايي(بحث درخصوص پاياني)";;
10;16536;3;"گازهاي حامل";;
10;16542;3;"	شناسايي و ارزيابي طرف مذاكره";;
10;16543;3;"طراحي  نموادرها در اكسل";;
10;16565;3;"آمادگي براي سخنراني";;
10;16615;3;"PARAPICK";;
10;16616;3;"LOADING AND UNLOADING DATA WITHIN GEOLOG";;
10;16618;3;"مشخصات اسيدهاي مورد استفاده";;
10;16626;3;"مشخصات مکانيکي الياف کامپوزيتي";"مدول ارتجاعي-تنش و کرنش نهايي";
10;16632;3;"روشهاي حفاظت از سازه هاي بتني در برابر خوردگي";"شامل: حفاظت کاتدي - پوشش بتن و آرماتور";
10;16637;3;"توصيف ميكروسكوپي مقاطع نازك ازديدگاه مخزني";;
10;16638;3;"بهسازي لرزه اي ساختمان";"بهسازي لرزه اي سازه هاي فولادي-بهسازي لرزه اي سازه هاي بتني-بهسازي لرزه اي سازه هاي بنايي و پي -بهسازي لرزه اي اجزاي غير سازه اي";
10;16641;3;" حفاظت درتقاطع ها";;
10;16651;3;"انواع بارنامه دريايي و قوانين حاكم بر بارنامه دريايي";;
10;16684;3;"DATA PREPARTION - LARGE DATA PREARTION- DATA REDVCTION";;
10;16688;3;"توان تفکيک در سنجنده ها";"انواع سنجنده ها - انواع توان تفکيک";
10;16690;3;"آموزش 3D ANALYSIS";;
10;16699;3;"چگونگي روشن كردن، حركت دادن و توقف دستگاه";;
10;16708;3;"تصحيحات ايستايي با داده هاي TDEM";;
10;16709;3;"تصحيح استاتيك و تصحيح ديناميك";;
10;16710;3;"تحليل سرعت";;
10;16715;3;"چگونگي LOAD,RELOAD";;
10;16716;3;"تعريف محيطهاي كاربردي";;
10;16722;3;"SEISMIC CREW";;
10;16723;3;"طراحي  عمليات  لرزه نگاري  دورن  چاهي";"3-1-BINING   3-2-STATISTICAL DIVERSITY   3-3-BIN SIZE CONSIDERATION  3-4GRID DENSITY CONSIDERATION3-5-تعيين  پارامترهاي  برداشت  دوبعدي   3-6-تعيين  پارامترهاي برداشت  سه  بعدي  و EDGE MANAGEMENT";
10;16724;3;"SURFACE REFRACTION";;
10;16726;3;"بررسي تاثيرنوسانات آب دريادرشكل گيري الگوهاي رسوبي كربناته";;
10;16727;3;" تشريح توانايي اين تكنيكها درانجام تطابق ناحيه اي وجهاني بين واحدهاي رسوبي";;
10;16728;3;"تشريح توانايي پيش كننده براي چگونگي گسترش سنگ منشاءمخزن و پوشش مخازن";;
10;16729;3;"WORKSTATION و نرم افزار CHORISMA";;
10;16730;3;"تلفيق اطلاعات VSP و لاگهاي سرعتي و كاليبراسيون با مقاطع لرزه نگاري سطحي";;
10;16754;3;" آموزش جنسها و گونه ها و ارزش بايواستراتيگرافي آنها";;
10;16757;3;"اطلاعات خروجي نرم افزارو نحوه تلفيق با اطلاعات مورد نياز";;
10;16760;3;"ايجادكردن چاهها";;
10;16771;3;"شبکه و امنيت در سيستم عامل هاي مورد نياز";;
10;16778;3;" رخساره هاي رسوبي";;
10;16780;3;"جريان سيالات در نتيجه فرورانش و برخورد قاره ها";;
10;16781;3;" بازديد از ساختارهاي رسوبي حاصل ازتاثير بلنديهاي قديمي";;
10;16783;3;"شناخت نرم افزارهاي مورداستفاده درتهيه مقاطع  ساختماني";"دوبعدي طولي -دوبعدي عرضي- سه بعدي";
10;16784;3;" گسلش امتداد لغزه";;
10;16798;3;"اوراق سرمايه گذاري و سرمايه گذاري مشترك";;
10;16812;3;"Principles of data quality control and preparation for well flow modeling in PROSPER";;
10;16828;3;" احتراق وفعل وانفعالات گرمازا";;
10;16839;3;"مقررات متحدالشكل اعتبارات اسنادي UCP600";;
10;16844;3;"Well Control Situations";;
10;16846;3;" FRACTURE MODELING";;
10;16859;3;" طريقه رويت نامه هابااستفاده ازكارتابل و پيگيري نامه ها";;
10;16884;3;"ESSENTIAL VARIABLES";;
10;16889;3;"بررسي ماهيت voice  و عوامل تاثير گذار بر آن در محيطهاي آنالوگ";;
10;16903;3;"Well Control Situations";;
10;16909;3;"نرم  افزارهاي  رايج  درحفاري  با هو";;
10;16910;3;"تصحيح درنقشه هاـابزار و آلات  جهت يابي حفاري";;
10;16932;3;"اعتبار و اهميت فاينانس در تجارت جهاني";;
10;16945;3;"هزينه هاي سرمايه گذاري";;
10;16975;3;"اطلاعات  لازم  براي ماشين آلات دوار ( پمپهاـ كمپرسورها -بلورها)";;
10;16984;3;"شناخت  مكانيزمها وعوامل  موثر در تخريب  اجزاء رشته  حفاري";;
10;16992;3;"تجهيزات، ابزارها و کاربرد آنها در سيستم اتوماسيون اداري (-گزارش ها-ايجاد پرونده-حذف-پيوست-ارجاع-پنجره هاي مختلف)";;
10;16993;3;"ارزيابي تغذيه درزمان بحران";;
10;17000;3;"-طرح ريزي (مديريت ريسك، قوانين و مقررات، تعيين اهداف و برنامه ها)";;
10;17004;3;"	آشنايي با كاربرد انواع كالا در صنعت";;
10;17018;3;"بالابرهوايي";;
10;17030;3;"تئوري تنش و ارزيابي تنش هاي موجود درسيستم PIPING";;
10;17041;3;"انواع اتصالات جوشکاري شده (AWS A3.0)";;
10;17059;3;"آشنايي با استراتژي بهبود";;
10;17060;3;"شرح تجهيزات و تاسيسات  واحد تزريق آب";;
10;17067;3;"مقايسه تطبيقي جريان انرژي در واحد با يك واحد نمونه";;
10;17079;3;"Well Volumetric Drainage Radius, Horizontal Well Analysis, and Workover Follow-up";;
10;17081;3;"معرفي دستورات ديجيتاليزوتنظيمات مرتبط";;
10;17090;3;"آشنايي بامواد و قطعات پمپهاي سانتريفيوژ بر اساس استاندارد API 610";;
10;17095;3;"بررسي و ارزيابي كارايي انرژي در سيستمهاي الكتريكي، موتورهاي الكتريكي، سيستمهاي هواي فشرده، سيستمهاي سرمايش، فن ها، پمپها و برجهاي خنك كننده)";;
10;17121;3;"طبقه  بندي  انواع  سوپر آلياژها";;
10;17132;3;"  فولادهاي  زنگ  نزن  مارتزيتي";"مقاومت به خوردگي - مقاومت به جوش پذيري-استحكام - آناليز مكانيك-تركيب شيميايي";
10;17138;3;"منابع توليد هيدروژن و مكانيزم عملكرد آن در نفوذ هيدروژن";"تردي هيدروژنو تاول زدن";
10;17172;3;"ايجاد چارت  اندازه  گيري داده ها";;
10;17189;3;"روش تعيين حقوق و دستمزد(تفاوت حقوق و مزد-كسورات وپرداختها-محاسبات بازنشستگي-حداقل مزد-جدول پرداخت حقوق و مزد)";;
10;17210;3;"روشهاي محاسبه راندمان حرارتي در فن ها و پمپ ها";;
10;17222;3;"معرفي سيستمهاي تهويه مطبوع";;
10;17234;3;"توليد و مصرف  امولسيونهاي  قيري";;
10;17242;3;"نحوه نگهداري و تعمير همزنها";"روغن کاري و گريس کاري- تعمير بيرينگها - تعمير شفت و پره ها- اصول نصب و هم راستايي-بالانس دستگاه";
10;17248;3;"كاربرد طيف  سنجي IR درعلوم وصنايع مختلف";;
10;17249;3;"موارد كاربرد كامپوزيتها در صنايع مختلف";;
10;17260;3;"چگونگي جذب اشعه X درمواد(فيلترها)";;
10;17266;3;" شناخت  انتقال حرارت  داخلي  وخارجي";;
10;17272;3;"تكنيك هاي متداول ارزيابي و آناليز حرارتي پليمرها";;
10;17279;3;"آشنايي با قطعات اصلي دستگاه اشعه ايكس وكاربرد آنها";;
10;17285;3;"آناليز داده هاي آزمايشگاهي";;
10;17289;3;"کار عملي با دستگاه اسپکتروفتومتري ماوراء بنفش";;
10;17290;3;" طيف سنجي جرمي(-تاريخچه -تئوري -انواع  طيف سنجهاي جرمي)";;
10;17295;3;"نانو پوششهاي كامپوزيتي پليمري (مزايا و ويژگيها)";;
10;17297;3;"نانو کامپوزيت ها";"کاربردها و بازار توليد و مصرف";
10;17309;3;"انتخاب  وتنوع  غذايي";;
10;17363;3;"متودولوژي روش و حل تمرين";;
10;17369;3;"نحوه تصحيح الگوههاي ذهني";;
10;17377;3;"آشنايي با مديريت فرايند تغيير";;
10;17390;3;"پيشگيري  ازكاهش  وزن  و بالابردن  سيستم  دفاعي  بدن";;
10;17398;3;"شناخت سازمانهاي قانون گزار در سطوح محلي - ملي - منطقه اي - بين المللي و صنفي";;
10;17403;3;"روشهاي تعيين مشخصات  نانوساختارها";;
10;17434;3;"ضوابط طراحي لرزه اي ويژه";"ترکيبات بارگذاري ويژه";
10;17438;3;"غواصي اسکوبا";" آموزش عملي غوص با دستگاه مستقل تنفسي تا عمق 36 متر";
10;17440;3;"صفحات ضعف در سنگها";;
10;17441;3;"بازديد از آزمايشگاه هاي نفتي و گازي";;
10;17442;3;"	عمليات پيگ راني در زمان ساخت و در زمان بهره برداري";;
10;17459;3;"مدلسازي سه بعدي";;
10;17460;3;"شناخت  وسايل  سرچاه  ومتعلقات  مربوطه  ونحوه  كاركردن  با آنها";;
10;17463;3;"هيدروژلهاي نوين پليمري";;
10;17467;3;"عملکردها و پارمترهاي الگوريتم  ژنتيک";;
10;17472;3;"پارامترهاي مخزني در كربناتها شامل تخلخل و انواع و نحوه تشكيل و تراوائي و اندازه مجازي";;
10;17475;3;"ارتباط تخلخل وعمق";;
10;17477;3;"زمان چينه نگاري زيستي";;
10;17478;3;" عوامل محيطي وآب وهوا";;
10;17487;3;"وارون  سازي  لرزه  اي";;
10;17488;3;"تشخيص  وتفسيررخساره  ها لرزه  اي";;
10;17489;3;"برداشت و کنترل کيفي اطلاعات (IP,RS)";;
10;17490;3;" پارامترها، ابزارها و روشهاي  مطالعاتي  در ژئوشيمي  مخزن";;
10;17506;3;"آشنايي  بارايزر وسيستمهاي ارتباطي";;
10;17521;3;"روش  بررسي  آكندها و رفع  اشكال آنها";;
10;17579;3;"تبديل و تغيير داده ها درنرم افزار SPSS";;
10;17602;3;"طراحي سيستم بازيافت اتلاف گرمايي";;
10;17604;3;"لاميناسيون";;
10;17614;3;"نحوه تعريف OIL MANAGER در محيط HYSYS REFINERY";;
10;17616;3;" آشنايي با نحوه  تعريف  FLUID PACKAGE";;
10;17618;3;"مدلسازي  تخلخل  يگانه  بانرم  افزار IMEX";;
10;17627;3;"تجزيه  وتحليل  توصيفي داده ها";;
10;17637;3;"انجام پيش بيني توليد و فشار ميدان به روشهاي مختلف";;
10;17644;3;" يادگيري  مراحل مختلف  موردنياز براي مدلسازي خواص سيالات مخزن";;
10;17646;3;"معرفي  نرم  افزارهاي  مرتبط جهت بهينه  سازي شبكه هاي توليد";;
10;17668;3;"روشهاي  پيشگيري  ازابتلاء و انتقال  بيماري";;
10;17669;3;"آشنايي  با موادغذايي  مضر و جايگزين  غذاهاي  اصلي";;
10;17680;3;" آشنايي بانحوه مستندسازي تعميرات پيشگيرانه";;
10;17682;3;"محاسبات ميزان بار سرمايش(تن تبريد) و بار گرمايش";;
